index,genus
8157,GEOBACTER
8158,CATELLATOSPORA
8159,TREPONEMA
8160,GEMMATIMONAS
8161,FERRUGINIBACTER
8162,THIOPROFUNDUM
8163,CHLOROFLEXI_JG30-KF-CM66_GENUS
8165,OPITUTUS
8169,GAIELLA
8172,RHODOSPIRILLACEAE_GENUS
8173,CARNOBACTERIUM
8175,AMINICENANTES_GENUS
8176,CLOSTRIDIUM
8178,DESULFOBACCA
8179,VULCANIBACILLUS
8180,RHIZOCOLA
8181,GILLISIA
8182,PLANOCOCCUS
8183,SEGETIBACTER
8184,LIHUAXUELLA
8188,ELUSIMICROBIUM
8190,DESULFOVIBRIO
8191,ENTEROCOCCUS
8193,TREPONEMA
8194,OCEANOBACILLUS
8195,METHANOBACTERIUM
8196,GEMMATIMONAS
8197,CHRISTENSENELLACEAE_R-7_GROUP
8198,METHYLOPHAGA
8199,KTEDONOBACTER
8200,TENACIBACULUM
8201,DEHALOBACTER
8202,METHYLOCYSTIS
8203,ACIDIPILA
8204,HELCOCOCCUS
8205,ACINETOBACTER
8206,CITREICELLA
8207,ECTOTHIORHODOSPIRA
8208,BURKHOLDERIALES_GENUS
8211,ACINETOBACTER
8213,RHODOSPIRILLACEAE_GENUS
8214,GEMMATIMONADETES_GENUS
8216,CATENISPHAERA
8220,DERMACOCCACEAE_GENUS
8221,DERMACOCCUS
8222,DERMATOPHILACEAE_GENUS
8223,THERMODESULFOVIBRIO
8224,SULFOLOBUS
8225,DESULFARCULACEAE_GENUS
8228,SPHAEROTILUS
8229,GEMMATIMONAS
8231,GEMMATIMONAS
8232,PANTANALINEMA
8233,ORIBACTERIUM
8234,SALMONELLA
8236,ANAEROBACTERIUM
8238,DEPENDENTIAE_[TM6]_GENUS
8239,BOSEA
8240,OPITUTUS
8242,BACILLUS
8243,CHRISTENSENELLACEAE_R-7_GROUP
8244,ARTHROBACTER
8245,GLUTAMICIBACTER
8247,PARVULARCULA
8248,BARNESIELLA
8249,ALLOPREVOTELLA
8251,RHIZOBIALES_GENUS
8252,NOCARDIA
8253,RIKENELLACEAE_RC9_GUT_GROUP
8254,RICKETTSIALES_GENUS
8256,STREPTOMYCES
8257,DELTAPROTEOBACTERIA_GENUS
8258,GILLIAMELLA
8259,MURDOCHIELLA
8261,PARAFILIMONAS
8262,DESULFOBACCA
8263,ENTEROCOCCUS
8264,NOCARDIOIDACEAE_GENUS
8266,ACINETOBACTER
8267,GEMMATIMONAS
8268,SPHINGOMONAS
8269,TRUEPERELLA
8270,DESULFARCULACEAE_GENUS
8271,DESULFARCULACEAE_GENUS
8272,ERYSIPELOTHRIX
8274,RUMINOCOCCACEAE_GENUS
8276,DIALISTER
8277,TREPONEMA
8278,RUBRICOCCUS
8281,PREVOTELLA
8282,CORYNEBACTERIUM
8283,WOESEARCHAEOTA_[DHVEG-6]_GENUS
8284,CLOSTRIDIALES_VADINBB60_GROUP_GENUS
8285,VITELLIBACTER
8289,THALASSOSPIRA
8290,SOLOBACTERIUM
8291,FLAVOBACTERIUM
8295,RUMINICLOSTRIDIUM
8297,PARASEGETIBACTER
8298,ANAEROTRUNCUS
8299,RUMINOCOCCACEAE_GENUS
8300,BURKHOLDERIALES_GENUS
8301,ARENIBACTER
8303,RUMINOCOCCACEAE_GENUS
8304,LACHNOSPIRACEAE_GENUS
8305,RUMINOCOCCACEAE_GENUS
8306,RUMINOCOCCACEAE_GENUS
8307,LACHNOSPIRACEAE_UCG-001
8309,CHTHONIOBACTER
8310,SPHINGOBACTERIALES_PHOS-HE51_GENUS
8311,RUMINOCOCCACEAE_GENUS
8312,RUMINOCOCCACEAE_GENUS
8313,ANAEROPLASMA
8314,RUMINOCOCCACEAE_GENUS
8316,RUMINOCOCCACEAE_GENUS
8317,[EUBACTERIUM]_RECTALE_GROUP
8319,RUMINOCOCCACEAE_GENUS
8322,PHOTOBACTERIUM
8324,CHTHONIOBACTER
8326,RUMINOCOCCACEAE_GENUS
8327,BETAPROTEOBACTERIA_SC-I-84_GENUS
8328,RUMINOCOCCACEAE_GENUS
8329,ALISTIPES
8330,ALPHAPROTEOBACTERIA_GENUS
8331,RUMINOCOCCACEAE_GENUS
8332,PEPTONIPHILUS
8333,RUMINOCOCCACEAE_GENUS
8336,NITROSOMONADACEAE_GENUS
8338,LACHNOSPIRACEAE_UCG-001
8339,SPOROBACTER
8341,GASTRANAEROPHILALES_GENUS
8342,LACHNOSPIRACEAE_FCS020_GROUP
8343,RUMINOCOCCACEAE_GENUS
8344,RUMINOCOCCACEAE_GENUS
8345,RUMINOCOCCACEAE_GENUS
8346,RUMINOCOCCACEAE_GENUS
8347,ANAEROBACTERIUM
8348,RUMINOCOCCACEAE_GENUS
8350,RUMINOCOCCACEAE_GENUS
8352,RUMINOCOCCACEAE_GENUS
8353,CLOSTRIDIUM
8354,ACETIVIBRIO_ETHANOLGIGNENS_GROUP
8355,RUMINOCOCCACEAE_GENUS
8357,RUMINOCOCCACEAE_GENUS
8358,ACETITOMACULUM
8359,RUMINOCOCCACEAE_GENUS
8361,RUMINOCOCCACEAE_GENUS
8363,CORYNEBACTERIUM
8364,ACETITOMACULUM
8365,CLOSTRIDIUM
8366,RUMINOCOCCACEAE_GENUS
8367,RUMINOCOCCACEAE_GENUS
8369,BETAPROTEOBACTERIA_GENUS
8371,RUMINICLOSTRIDIUM
8372,FAECALITALEA
8373,RUMINOCOCCACEAE_GENUS
8376,CHTHONIOBACTER
8377,RUMINOCOCCACEAE_GENUS
8378,LACHNOSPIRACEAE_GENUS
8379,CLOSTRIDIUM
8382,LACHNOSPIRACEAE_GENUS
8384,BURKHOLDERIA
8385,ANAEROPLASMA
8388,RUMINOCOCCACEAE_GENUS
8389,LACHNOSPIRACEAE_GENUS
8390,MOLLICUTES_NB1-N_GENUS
8391,ACETIVIBRIO_ETHANOLGIGNENS_GROUP
8392,BACTEROIDETES_BD2-2_GENUS
8394,ALPHAPROTEOBACTERIA_GENUS
8396,RUMINOCOCCACEAE_GENUS
8398,MOLLICUTES_NB1-N_GENUS
8399,ALPHAPROTEOBACTERIA_GENUS
8400,POVALIBACTER
8401,PELOSPORA
8402,FRANKIALES_GENUS
8403,CHLOROFLEXI_JG37-AG-4_GENUS
8404,ACINETOBACTER
8405,EPILITHONIMONAS
8406,CLOSTRIDIALES_VADINBB60_GROUP_GENUS
8407,STIGMATELLA
8409,PSEUDARTHROBACTER
8414,ELUSIMICROBIUM
8417,SACCHARIBACTERIA_GENUS
8421,SYNECHOCOCCUS
8422,ANAEROBACTERIUM
8427,METHANOSARCINA
8428,BACTEROIDES
8429,HYPHOMICROBIUM
8430,OPITUTUS
8431,GEOTHRIX
8432,FERRUGINIBACTER
8433,WANDONIA
8434,CLOSTRIDIALES_VADINBB60_GROUP_GENUS
8437,BARNESIELLA
8438,SCISCIONELLA
8439,HYPHOMICROBIUM
8441,MENISCUS
8442,DETHIOBACTER
8443,MICROVIRGULA
8444,HALIANGIUM
8445,SOLIRUBROBACTER
8449,ARTHROBACTER
8450,ALLOPREVOTELLA
8452,BACILLUS
8454,OLIGOFLEXALES_0319-6G20_GENUS
8455,ALKALIBACULUM
8456,THERMODESULFOVIBRIO
8457,DELTAPROTEOBACTERIA_GENUS
8458,FUSIBACTER
8459,RUMINICLOSTRIDIUM
8460,GOTTSCHALKIA
8461,NITROSOMONADACEAE_GENUS
8462,RUMINICLOSTRIDIUM
8463,RUMINOCOCCACEAE_GENUS
8465,INTRASPORANGIACEAE_GENUS
8467,SOLOBACTERIUM
8468,FAECALITALEA
8469,SPOROBACTER
8470,[EUBACTERIUM]_NODATUM_GROUP
8471,LACHNOSPIRACEAE_NK4A136_GROUP
8472,ANAEROPLASMA
8473,CHLAMYDIAE_GENUS
8474,TYZZERELLA
8475,CHTHONIOBACTER
8478,ACTINOBACTERIA_MB-A2-108_GENUS
8479,RUMINICLOSTRIDIUM
8481,AQUIHABITANS
8485,BACTEROIDETES_BD2-2_GENUS
8486,VICTIVALLIS
8487,CHLORACIDOBACTERIUM
8488,CHRISTENSENELLACEAE_R-7_GROUP
8489,GEOBACTER
8490,GEOBACTER
8492,DESULFOMONILE
8493,SEDIMINIBACTER
8495,LACHNOCLOSTRIDIUM
8497,PERSICOBACTER
8498,PARASUTTERELLA
8499,GAIELLA
8500,MICROVIRGA
8502,PEPTOCOCCUS
8503,DESULFORHABDUS
8505,GUGGENHEIMELLA
8507,DOLOSIGRANULUM
8508,FUSIBACTER
8509,CHTHONIOBACTERACEAE_GENUS
8510,GEOBACTER
8511,BRADYMONADALES_GENUS
8512,DESULFUROMONAS
8513,DESULFOTALEA
8514,FERVIDICOLA
8516,DESULFORHOPALUS
8517,CHTHONIOBACTERACEAE_GENUS
8518,RUMINOCOCCUS
8519,CHRISTENSENELLACEAE_R-7_GROUP
8520,BARNESIELLA
8524,OLIGOSPHAERA
8525,GRACILIMONAS
8527,NAKAMURELLA
8528,PHYCICOCCUS
8529,OCEANOSPIRILLALES_GENUS
8531,ROHOLTIELLA
8532,SPHINGOMONAS
8533,ALLOPREVOTELLA
8536,BACTEROIDES
8537,THERMOSULFURIMONAS
8538,GEOSPOROBACTER
8539,RHODOSPIRILLALES_GENUS
8540,ECTOTHIORHODOSPIRACEAE_GENUS
8541,GEMMATIMONADETES_GENUS
8542,DESULFURIVIBRIO
8545,PETRIMONAS
8546,BACTEROIDES
8547,BACTEROIDES
8548,BACTEROIDES
8550,NESTERENKONIA
8554,DIETZIA
8555,DICKEYA
8556,PELOTOMACULUM
8557,DOKDONELLA
8558,FUSIBACTER
8559,GAMMAPROTEOBACTERIA_GENUS
8561,INSOLITISPIRILLUM
8562,CORIOBACTERIACEAE_GENUS
8563,GRANULICATELLA
8564,THIOBACILLUS
8565,SULFUROSPIRILLUM
8566,SALINICOLA
8568,UNDIBACTERIUM
8569,DERXIA
8570,THERMOANAEROBACULUM
8572,LAWSONELLA
8574,CYTOPHAGA
8575,BACTEROIDES
8577,RUMINOCOCCUS
8579,MAGNETOCOCCUS
8580,SULFURIMONAS
8582,ELUSIMICROBIUM
8584,ROSEOMONAS
8585,TSUKAMURELLA
8586,CHLOROFLEXI_TK10_GENUS
8587,AEROMONAS
8588,ANAEROVIBRIO
8590,CATENISPHAERA
8592,COPROCOCCUS
8594,THERMOSPOROTHRIX
8595,CHLOROFLEXI_GITT-GS-136_GENUS
8596,STELLA
8598,RUMINOCOCCUS
8600,LABILITHRIX
8604,DRACONIBACTERIUM
8605,BLASTOCATELLA
8606,RHODOSPIRILLACEAE_GENUS
8609,DEFLUVIITALEA
8610,FLAVOBACTERIUM
8611,LYSINIBACILLUS
8612,ARMATIMONADALES_GENUS
8613,BARNESIELLA
8614,OXALOBACTERACEAE_GENUS
8616,LACTOBACILLUS
8617,ACIDISPHAERA
8618,DESULFOFUSTIS
8619,PEPTOCOCCACEAE_GENUS
8620,ALPINIMONAS
8621,FLAVOBACTERIUM
8623,GOTTSCHALKIA
8624,GOTTSCHALKIA
8625,GRACILIBACILLUS
8626,RUMINICLOSTRIDIUM
8627,COLLINSELLA
8629,CHTHONIOBACTERALES_GENUS
8630,BARNESIELLA
8631,HYDROGENOANAEROBACTERIUM
8632,TISSIERELLA
8633,BACTEROIDETES_SB-5_GENUS
8634,CALDERIHABITANS
8635,BACILLUS
8636,ALTERERYTHROBACTER
8637,MINIIMONAS
8639,BACTEROIDES
8640,ANAEROPLASMA
8641,BACILLUS
8642,PROTEINIVORAX
8643,CHTHONIOBACTERALES_GENUS
8645,MOGIBACTERIUM
8646,SPORICHTHYA
8647,CLOSTRIDIUM
8648,CNUELLA
8649,BRC1_GENUS
8650,AQUISALIMONAS
8651,SPOROBACTER
8652,TISSIERELLA
8653,FLAVOBACTERIUM
8654,ACHOLEPLASMA
8655,MOGIBACTERIUM
8657,MYCOPLASMA
8659,BACTEROIDES
8660,DESULFUROMONAS
8663,PARVIBACTER
8664,PREVOTELLA
8666,LACIBACTERIUM
8667,BARNESIELLA
8668,CLOSTRIDIUM
8670,TROPICIMONAS
8671,ANAEROBACTERIUM
8673,SANGUIBACTER
8674,SPHINGOBACTERIACEAE_GENUS
8675,ANAEROPLASMA
8677,GEOTHRIX
8679,CATENISPHAERA
8680,CATENISPHAERA
8681,CATENISPHAERA
8682,CATENISPHAERA
8683,DERXIA
8684,PEPTOCOCCACEAE_GENUS
8687,STREPTOCOCCUS
8688,PELOBACTER
8689,DESULFOBACCA
8690,DESULFOTOMACULUM
8691,DELTAPROTEOBACTERIA_NB1-J_GENUS
8692,ENTEROCOCCUS
8693,CITRICOCCUS
8694,ELUSIMICROBIALES_GENUS
8695,ENTEROCOCCUS
8696,THIOPROFUNDUM
8697,GEMMATIMONADETES_GENUS
8698,BARNESIELLA
8699,GEMMATIMONAS
8701,GEMINICOCCUS
8702,HALIEA
8703,NOCARDIOIDACEAE_GENUS
8704,SELENOMONAS
8705,STIGMATELLA
8706,MICROBACTERIUM
8707,[EUBACTERIUM]_COPROSTANOLIGENES_GROUP
8708,METHANOHALOPHILUS
8709,TREPONEMA
8710,RIKENELLACEAE_GENUS
8711,RUMINOCOCCUS
8713,CHTHONIOBACTERALES_GENUS
8715,PARABACTEROIDES
8716,PREVOTELLA
8718,RIKENELLACEAE_GENUS
8719,SPOROBACTER
8720,ACETIVIBRIO_ETHANOLGIGNENS_GROUP
8721,RUMINOCOCCUS
8723,SPOROSARCINA
8724,RHODOLUNA
8725,PARVIBACULUM
8726,ACIDITERRIMONAS
8727,RHIZOBIALES_GENUS
8729,HALOACTINOBACTERIUM
8730,BACTEROIDES
8731,SPHINGOBACTERIUM
8733,CLOSTRIDIUM
8734,CHTHONIOBACTERALES_GENUS
8735,PARABACTEROIDES
8736,BILOPHILA
8737,PARAPEDOBACTER
8739,METHYLOMONAS
8740,AZOSPIRILLUM
8741,FERRUGINIBACTER
8742,CHTHONIOBACTERALES_GENUS
8743,BARNESIELLA
8745,PREVOTELLACEAE_UCG-004
8746,CHTHONIOBACTERALES_GENUS
8747,BACILLUS
8748,LACHNOSPIRACEAE_NK4A136_GROUP
8751,RIKENELLACEAE_GENUS
8752,SYNTROPHOCOCCUS
8754,TAIBAIELLA
8755,INTRASPORANGIACEAE_GENUS
8758,PSEUDOMONAS
8759,GEMMATIMONAS
8761,DEPENDENTIAE_[TM6]_GENUS
8762,GEMMATIMONAS
8764,FINEGOLDIA
8767,BACILLUS
8768,CHTHONIOBACTERALES_GENUS
8769,PANTOEA
8770,ECTOTHIORHODOSPIRA
8771,ORIBACTERIUM
8772,CLOSTRIDIUM
8774,BIZIONIA
8775,SINOSPORANGIUM
8776,FUSIBACTER
8778,ALGORIPHAGUS
8781,BARNESIELLA
8782,DESULFOCAPSA
8786,DEFLUVIICOCCUS
8787,STREPTOCOCCUS
8788,CHTHONIOBACTERALES_GENUS
8789,LATESCIBACTERIA_GENUS
8790,LEGIONELLA
8791,CHRISTENSENELLACEAE_R-7_GROUP
8792,CAPNOCYTOPHAGA
8793,PARABURKHOLDERIA
8795,ALKALIPHILUS
8796,KOCURIA
8797,ACIDOBACTERIACEAE_GENUS
8798,DOKDONELLA
8799,OLIGOFLEXALES_0319-6G20_GENUS
8800,DEFERRIBACTERES_GENUS
8801,PYRINOMONAS
8803,BARNESIELLA
8805,MARINIMICROBIUM
8806,GEOTHRIX
8807,CRENOTALEA
8808,GEMMATIMONAS
8809,DESULFOSALSIMONAS
8810,LACTONIFACTOR
8811,OSCILLIBACTER
8813,HALOACTINOBACTERIUM
8814,ENTEROCOCCUS
8815,TISSIERELLA
8818,ACTINOALLOMURUS
8819,SOLIRUBROBACTER
8821,SOLIRUBROBACTER
8824,PSEUDOTHERMOTOGA
8825,IDIOMARINA
8826,SPORICHTHYACEAE_GENUS
8829,SOLIRUBROBACTER
8830,KINGELLA
8832,PSEUDOVIBRIO
8834,ACTINOBACILLUS
8835,AEROMONAS
8836,SOLIRUBROBACTER
8837,SOLITALEA
8838,GAIELLA
8839,SOLIRUBROBACTER
8840,ACTINOBACILLUS
8842,GAIELLA
8843,NOCARDIOIDES
8845,TISSIERELLA
8847,CORIOBACTERIACEAE_GENUS
8848,PELAGIBIUS
8849,TAIBAIELLA
8853,LEGIONELLA
8854,LEGIONELLA
8855,SOLIRUBROBACTER
8857,SANGUIBACTER
8858,DESULFOTALEA
8859,HALIANGIACEAE_GENUS
8860,CORIOBACTERIACEAE_GENUS
8861,CLOSTRIDIUM
8862,LIMIMONAS
8863,GIMESIA
8864,GEOBACTER
8865,GAIELLA
8866,NOCARDIOIDACEAE_GENUS
8867,AZOSPIRILLUM
8869,SALINICOCCUS
8870,PARAPREVOTELLA
8871,MARINOBACTER
8872,GRACILIMONAS
8873,FASTIDIOSIPILA
8874,PLANCTOMYCETACEAE_GENUS
8875,PSEUDOXANTHOMONAS
8876,BACTEROIDETES_SB-5_GENUS
8878,SYNTROPHOCOCCUS
8879,BACTEROIDES
8880,STREPTOCOCCUS
8881,JEOTGALICOCCUS
8882,PAENIBACILLUS
8883,BYSSOVORAX
8884,INQUILINUS
8885,RUBRICOCCUS
8886,PARACOCCUS
8887,RUANIA
8888,SOLOBACTERIUM
8891,SPHINGOBACTERIUM
8892,MELIORIBACTER
8894,ACIDOCELLA
8895,SACCHAROPOLYSPORA
8896,DEFLUVIITALEACEAE_GENUS
8897,MARVINBRYANTIA
8898,GEMMATIMONAS
8899,PELAGIBIUS
8900,CLOSTRIDIALES_VADINBB60_GROUP_GENUS
8901,PEPTOCOCCACEAE_GENUS
8903,THERMOFLAVIMICROBIUM
8905,VALLITALEA
8906,NOCARDIOIDES
8907,SNEATHIELLA
8908,ARENIBACTER
8909,HELICOBACTER
8910,MYCELIGENERANS
8911,FILIFACTOR
8912,PARVULARCULA
8913,INSOLITISPIRILLUM
8914,LABILITHRIX
8916,REYRANELLA
8917,ROBERTKOCHIA
8918,CHRISTENSENELLACEAE_R-7_GROUP
8919,BOSEA
8920,COPROCOCCUS
8922,VERRUCOMICROBIA_GENUS
8923,LUTEOLIBACTER
8924,PARVIBACULUM
8925,PARVIBACULUM
8926,SPIROPLASMA
8927,RIKENELLACEAE_RC9_GUT_GROUP
8928,ANAEROPLASMA
8929,BARNESIELLA
8930,GASTRANAEROPHILALES_GENUS
8931,OWENWEEKSIA
8932,RHIZOBACTER
8933,MOBILITALEA
8935,FUSOBACTERIUM
8937,BREVIBACILLUS
8938,RUMINICLOSTRIDIUM
8939,MITSUOKELLA
8940,OPITUTUS
8942,PEDOBACTER
8943,CYTOPHAGA
8947,ACTINOBACILLUS
8948,SERRATIA
8949,ORNITHINIBACTER
8950,[EUBACTERIUM]_YURII_GROUP
8951,DEMEQUINACEAE_GENUS
8952,SPOROBACILLUS
8953,FRETIBACTERIUM
8954,RHODOMICROBIUM
8956,THIOBACIMONAS
8957,DEFLUVIICOCCUS
8958,THERMOLEOPHILUM
8961,RHODOPIRELLULA
8963,PAENIBACILLUS
8964,DYSGONOMONAS
8965,DESULFOTOMACULUM
8967,DYSGONOMONAS
8968,GULOSIBACTER
8971,SACCHARIBACTERIA_GENUS
8972,ROSEOMONAS
8973,FLAVIHUMIBACTER
8975,SPHINGOBACTERIUM
8976,TISSIERELLA
8977,GEMINICOCCUS
8978,LACTOBACILLUS
8979,RHODOCYCLACEAE_GENUS
8980,ACTINOBACILLUS
8981,RHODOCYCLACEAE_GENUS
8983,SODALIS
8984,FALSIRHODOBACTER
8986,FILOBACILLUS
8988,MARIVIRGA
8989,SPHINGOBACTERIUM
8990,DEFERRIBACTERES_GENUS
8991,BACILLUS
8992,DEPENDENTIAE_[TM6]_GENUS
8993,RHODOSPIRILLALES_GENUS
8996,INTESTINIMONAS
8998,MEGAIRA
8999,MARININEMA
9001,GEMMATIMONADETES_GENUS
9002,THERMINCOLA
9003,CRONOBACTER
9004,THERMODESULFOVIBRIO
9006,GEOSPOROBACTER
9007,RHODOSPIRILLALES_GENUS
9008,RUBELLIMICROBIUM
9010,BOSEA
9011,MARINILACTIBACILLUS
9012,STREPTOMYCES
9013,TERRISPOROBACTER
9014,METHYLOCYSTACEAE_GENUS
9017,TAIBAIELLA
9018,RHODOSPIRILLUM
9019,RHIZOMICROBIUM
9021,METHYLOBACTER
9023,AMARICOCCUS
9024,RHODOSPIRILLUM
9025,SACCHARICRINIS
9026,ACTINOBACILLUS
9027,CLOSTRIDIALES_VADINBB60_GROUP_GENUS
9028,RHIZOMICROBIUM
9029,HELCOCOCCUS
9030,DIALISTER
9031,CHTHONIOBACTERALES_GENUS
9032,BACILLUS
9033,QUADRISPHAERA
9034,GEMMATIMONADETES_GENUS
9037,DESULFOTOMACULUM
9038,CATENISPHAERA
9040,CATENISPHAERA
9043,PIRELLULA
9045,ALCALIGENES
9046,LUTISPORA
9047,XANTHOBACTER
9048,LEGIONELLA
9049,PAENIBACILLUS
9050,ACTINOBACILLUS
9052,MICROVIRGA
9053,SANDARACINOBACTER
9055,RUMINICLOSTRIDIUM
9056,ANAEROBACTERIUM
9059,CORIOBACTERIACEAE_GENUS
9062,SUTTERELLA
9063,[EUBACTERIUM]_NODATUM_GROUP
9064,PREVOTELLACEAE_UCG-004
9065,LACHNOCLOSTRIDIUM
9066,CORYNEBACTERIUM
9067,ANAEROPLASMA
9069,PREVOTELLACEAE_UCG-004
9070,MYXOCOCCALES_GENUS
9071,IAMIA
9072,ALISTIPES
9073,SPHINGOMONAS
9074,BYSSOVORAX
9075,HALOBACTERIOVORAX
9076,NOCARDIOIDES
9077,DESULFOCARBO
9078,PROPIONIVIBRIO
9079,FODINICOLA
9082,OCEANOSPIRILLUM
9083,MARVINBRYANTIA
9084,ACIDITERRIMONAS
9085,SACCHAROPOLYSPORA
9086,MOLLICUTES_NB1-N_GENUS
9087,TAIBAIELLA
9089,FLAVOBACTERIUM
9090,SPOROCYTOPHAGA
9091,CHRISTENSENELLACEAE_R-7_GROUP
9092,PAENIBACILLUS
9093,BILOPHILA
9094,DEFLUVIITALEACEAE_GENUS
9095,THERMOLITHOBACTER
9096,ACTINOBACTERIA_GENUS
9097,ACTINOBACTERIA_GENUS
9098,PARAPREVOTELLA
9099,DESULFUROMONAS
9100,ENTEROCOCCUS
9101,DEPENDENTIAE_[TM6]_GENUS
9102,RIKENELLA
9103,ALLOPREVOTELLA
9104,PHASCOLARCTOBACTERIUM
9105,CORYNEBACTERIUM
9106,ACIDIPILA
9107,RUMINOCOCCUS
9108,BACTEROIDES
9109,STREPTOCOCCUS
9110,STREPTOCOCCUS
9111,STREPTOCOCCUS
9113,OCHROBACTRUM
9114,COPROCOCCUS
9115,ALGORIPHAGUS
9116,RHIZOMICROBIUM
9117,BACILLUS
9118,LACTOBACILLUS
9119,RHODOTHERMUS
9120,LEPTOTRICHIA
9121,SPHINGOBACTERIUM
9123,BACTEROIDETES_BD2-2_GENUS
9124,SPOROBACTER
9125,CROCEIBACTER
9126,ROBINSONIELLA
9127,LACHNOSPIRACEAE_AC2044_GROUP
9128,CROCINITOMIX
9129,PREVOTELLACEAE_GENUS
9130,ARENIBACTER
9131,PANTOEA
9133,STIGMATELLA
9134,ROSEOBACTER
9135,SACCHARICRINIS
9136,DESULFOVIBRIO
9137,FLAVISOLIBACTER
9140,LACTONIFACTOR
9141,SANDARACINUS
9143,ANAEROBACTERIUM
9144,CHTHONIOBACTERALES_GENUS
9145,SPELAEICOCCUS
9147,LACEYELLA
9148,ALISTIPES
9149,FUSIBACTER
9150,PAPILLIBACTER
9151,KANDLERIA
9152,SPOROSARCINA
9153,FACKLAMIA
9155,PAENIBACILLUS
9157,GAMMAPROTEOBACTERIA_GENUS
9158,CHRISTENSENELLACEAE_R-7_GROUP
9159,DIALISTER
9162,BETAPROTEOBACTERIA_GENUS
9164,RUMINICLOSTRIDIUM
9166,RUMINOCOCCUS
9167,PELOTOMACULUM
9168,HAEMOPHILUS
9169,CLOACIMONETES_FGL12-B44_GENUS
9170,SYNTROPHOBACTER
9171,PAENIBACILLUS
9172,MYCOPLASMA
9173,METHANOBACTERIALES_GENUS
9174,PAENIBACILLUS
9175,RUMINICLOSTRIDIUM
9178,BETAPROTEOBACTERIA_GENUS
9179,RUBELLIMICROBIUM
9180,SPORICHTHYACEAE_GENUS
9182,PERSICOBACTER
9183,CALDITHRIX
9184,LACIHABITANS
9185,POVALIBACTER
9186,BARNESIELLA
9187,ACTINOBACTERIA_GENUS
9188,PETRIMONAS
9189,POVALIBACTER
9190,MASSILIA
9191,GEMMATIMONADETES_GENUS
9192,ANAEROVIBRIO
9194,ERYSIPELOTHRIX
9195,OXOBACTER
9196,BILOPHILA
9199,PLANCTOMYCETES_GENUS
9200,PEPTOCOCCACEAE_GENUS
9201,ACTINOBACTERIA_GENUS
9203,PAENIBACILLUS
9204,PSEUDOMONAS
9206,RHODOVULUM
9207,OBSCURIBACTERALES_GENUS
9208,THIOPROFUNDUM
9209,ELUSIMICROBIUM
9210,GEMMATIMONADETES_GENUS
9211,LIMNOBACTER
9212,ALLOPREVOTELLA
9213,RHODOVARIUS
9215,BARNESIELLA
9216,SALINISPHAERACEAE_GENUS
9217,GEMMATIMONADETES_GENUS
9218,THERMOFLAVIMICROBIUM
9219,PREVOTELLA
9220,RUMINICLOSTRIDIUM
9221,CLOSTRIDIUM
9222,SACCHAROPOLYSPORA
9223,ARIDIBACTER
9224,BARNESIELLA
9225,JOHNSONELLA
9226,SACCHAROPOLYSPORA
9227,CLOSTRIDIUM
9228,VADINBC27_WASTEWATER-SLUDGE_GROUP
9229,AQUISALIMONAS
9231,ANAEROSTIPES
9232,LACHNOSPIRACEAE_UCG-001
9233,LACHNOCLOSTRIDIUM
9234,HAHELLA
9235,POLYNUCLEOBACTER
9236,RAOULTELLA
9239,BUTYRICICOCCUS
9240,THIOPROFUNDUM
9242,VITELLIBACTER
9243,MARINIMICROBIUM
9244,DESULFOBACTERACEAE_GENUS
9245,SEDIMINIBACTERIUM
9249,ACIDITERRIMONAS
9252,PANTOEA
9253,SPORICHTHYA
9254,ROSEOBACTER
9256,AEQUORIVITA
9257,CHRISTENSENELLA
9258,DESULFATIGLANS
9259,THERMODESULFOVIBRIO
9260,PSEUDOFULVIMONAS
9261,RHIZOMICROBIUM
9263,CHTHONIOBACTERALES_GENUS
9264,GEITLERINEMA
9265,LACHNOSPIRACEAE_GENUS
9266,ANAEROPLASMA
9267,SPELAEICOCCUS
9268,ROBINSONIELLA
9269,ROBINSONIELLA
9270,OWENWEEKSIA
9271,DRACONIBACTERIUM
9272,DELTAPROTEOBACTERIA_GENUS
9273,RHODOPIRELLULA
9274,FONTIBACTER
9276,CLOSTRIDIUM
9277,PORTIBACTER
9279,DELTAPROTEOBACTERIA_GENUS
9280,GEMMOBACTER
9281,MORAXELLA
9282,TERRIMONAS
9285,PEPTONIPHILUS
9286,JONQUETELLA
9288,SEOHAEICOLA
9289,FUSIBACTER
9290,ACETOBACTEROIDES
9291,CLOSTRIDIUM
9292,HELICOBACTER
9293,ACIDIPILA
9294,FRIGORIBACTERIUM
9295,BACTEROIDES
9297,PAENIRHODOBACTER
9302,SERRATIA
9303,PHYCICOCCUS
9304,PARAPEDOBACTER
9307,NITROSOMONAS
9309,CATENISPHAERA
9311,GALLIONELLACEAE_GENUS
9312,VITELLIBACTER
9314,THERMOACTINOMYCES
9316,CATENISPHAERA
9317,GEOTOGA
9318,SEDIMINIBACTER
9319,GEMELLA
9321,CATENISPHAERA
9323,PROCHLOROCOCCUS
9325,PREVOTELLA
9326,PREVOTELLA
9327,PREVOTELLA
9328,OLIGOFLEXACEAE_GENUS
9329,ALTEROMONADALES_GENUS
9330,RIKENELLACEAE_RC9_GUT_GROUP
9331,HALOVENUS
9332,HALIANGIUM
9333,LACTOBACILLUS
9334,BACTEROIDES
9335,DESULFOHALOBIUM
9336,ACIDISOMA
